question,worker,answer
20012_clueweb09-en0004-63-32337,w16,2
20012_clueweb09-en0007-24-16951,w25,1
20012_clueweb09-en0004-63-31985,w25,1
20012_clueweb09-en0004-63-32353,w25,1
20012_clueweb09-en0004-63-32343,w25,1
20012_clueweb09-en0004-63-32337,w25,1
20012_clueweb09-en0007-24-16951,w12,1
20012_clueweb09-en0004-63-31985,w12,2
20012_clueweb09-en0004-63-32353,w12,2
20012_clueweb09-en0004-63-32343,w12,2
20012_clueweb09-en0004-63-32337,w12,2
20012_clueweb09-en0009-33-0520,w19,1
20012_clueweb09-en0004-63-32621,w19,1
20012_clueweb09-en0005-49-10625,w19,1
20012_clueweb09-en0005-27-36943,w19,0
20012_clueweb09-en0004-63-33175,w19,2
20012_clueweb09-en0009-33-0520,w2,3
20012_clueweb09-en0004-63-32621,w2,1
20012_clueweb09-en0005-49-10625,w2,1
20012_clueweb09-en0005-27-36943,w2,0
20012_clueweb09-en0004-63-33175,w2,1
20012_clueweb09-en0009-33-0520,w3,3
20012_clueweb09-en0004-63-32621,w3,0
20012_clueweb09-en0005-49-10625,w3,1
20012_clueweb09-en0005-27-36943,w3,1
20012_clueweb09-en0004-63-33175,w3,1
20012_clueweb09-en0009-33-0520,w12,3
20012_clueweb09-en0004-63-32621,w12,2
20012_clueweb09-en0005-49-10625,w12,2
20012_clueweb09-en0005-27-36943,w12,2
20012_clueweb09-en0004-63-33175,w12,2
20012_clueweb09-en0009-33-0520,w32,3
20012_clueweb09-en0004-63-32621,w32,2
20012_clueweb09-en0005-49-10625,w32,1
20012_clueweb09-en0005-27-36943,w32,0
20012_clueweb09-en0004-63-33175,w32,2
20012_clueweb09-en0010-89-22660,w2,1
20012_clueweb09-en0005-70-26188,w2,0
20012_clueweb09-en0005-70-26179,w2,0
20012_clueweb09-en0005-62-11855,w2,1
20012_clueweb09-en0005-70-26178,w2,0
20012_clueweb09-en0010-89-22660,w3,2
20012_clueweb09-en0005-70-26188,w3,0
20012_clueweb09-en0005-70-26179,w3,0
20012_clueweb09-en0005-62-11855,w3,1
20012_clueweb09-en0005-70-26178,w3,0
20012_clueweb09-en0010-89-22660,w4,2
20012_clueweb09-en0005-70-26188,w4,1
20012_clueweb09-en0005-70-26179,w4,1
20012_clueweb09-en0005-62-11855,w4,1
20012_clueweb09-en0005-70-26178,w4,1
20012_clueweb09-en0010-89-22660,w33,1
20012_clueweb09-en0005-70-26188,w33,2
20012_clueweb09-en0005-70-26179,w33,2
20012_clueweb09-en0005-62-11855,w33,2
20012_clueweb09-en0005-70-26178,w33,2
20012_clueweb09-en0010-89-22660,w34,1
20012_clueweb09-en0005-70-26188,w34,1
20012_clueweb09-en0005-70-26179,w34,1
20012_clueweb09-en0005-62-11855,w34,1
20012_clueweb09-en0005-70-26178,w34,1
20012_clueweb09-en0005-70-26195,w1,2
20012_clueweb09-en0006-55-09566,w1,1
20012_clueweb09-en0005-70-26202,w1,2
20012_clueweb09-en0005-70-26226,w1,2
20012_clueweb09-en0010-89-22646,w1,2
20012_clueweb09-en0005-70-26195,w3,0
20012_clueweb09-en0006-55-09566,w3,2
20012_clueweb09-en0005-70-26202,w3,0
20012_clueweb09-en0005-70-26226,w3,0
20012_clueweb09-en0010-89-22646,w3,2
20012_clueweb09-en0005-70-26195,w35,1
20012_clueweb09-en0006-55-09566,w35,0
20012_clueweb09-en0005-70-26202,w35,1
20012_clueweb09-en0005-70-26226,w35,1
20012_clueweb09-en0010-89-22646,w35,2
20012_clueweb09-en0005-70-26195,w36,2
20012_clueweb09-en0006-55-09566,w36,2
20012_clueweb09-en0005-70-26202,w36,2
20012_clueweb09-en0005-70-26226,w36,1
20012_clueweb09-en0010-89-22646,w36,1
20012_clueweb09-en0005-70-26195,w30,2
20012_clueweb09-en0006-55-09566,w30,2
20012_clueweb09-en0005-70-26202,w30,2
20012_clueweb09-en0005-70-26226,w30,2
20012_clueweb09-en0010-89-22646,w30,2
20012_clueweb09-en0006-59-08683,w2,1
20012_clueweb09-en0004-09-06987,w2,1
20012_clueweb09-en0006-79-20211,w2,1
20012_clueweb09-en0006-64-27406,w2,0
20012_clueweb09-en0006-59-08677,w2,1
20012_clueweb09-en0006-59-08683,w3,2
20012_clueweb09-en0004-09-06987,w3,2
20012_clueweb09-en0006-79-20211,w3,0
20012_clueweb09-en0006-64-27406,w3,2
20012_clueweb09-en0006-59-08677,w3,1
20012_clueweb09-en0006-59-08683,w6,2
20012_clueweb09-en0004-09-06987,w6,2
20012_clueweb09-en0006-79-20211,w6,0
20012_clueweb09-en0006-64-27406,w6,2
20012_clueweb09-en0006-59-08677,w6,2
20012_clueweb09-en0006-59-08683,w37,2
20012_clueweb09-en0004-09-06987,w37,2
20012_clueweb09-en0006-79-20211,w37,1
20012_clueweb09-en0006-64-27406,w37,2
20012_clueweb09-en0006-59-08677,w37,2
20012_clueweb09-en0006-59-08683,w38,0
20012_clueweb09-en0004-09-06987,w38,2
20012_clueweb09-en0006-79-20211,w38,2
20012_clueweb09-en0006-64-27406,w38,2
20012_clueweb09-en0006-59-08677,w38,0
20012_clueweb09-en0006-79-20215,w39,1
20012_clueweb09-en0009-89-11532,w39,1
20012_clueweb09-en0006-93-03250,w39,1
20012_clueweb09-en0007-24-16917,w39,1
20012_clueweb09-en0006-99-21420,w39,1
20012_clueweb09-en0006-79-20215,w10,1
20012_clueweb09-en0009-89-11532,w10,1
20012_clueweb09-en0006-93-03250,w10,1
20012_clueweb09-en0007-24-16917,w10,1
20012_clueweb09-en0006-99-21420,w10,1
20012_clueweb09-en0006-79-20215,w1,2
20012_clueweb09-en0009-89-11532,w1,2
20012_clueweb09-en0006-93-03250,w1,2
20012_clueweb09-en0007-24-16917,w1,2
20012_clueweb09-en0006-99-21420,w1,2
20012_clueweb09-en0006-79-20215,w3,0
20012_clueweb09-en0009-89-11532,w3,0
20012_clueweb09-en0006-93-03250,w3,0
20012_clueweb09-en0007-24-16917,w3,2
20012_clueweb09-en0006-99-21420,w3,2
20012_clueweb09-en0006-79-20215,w8,2
20012_clueweb09-en0009-89-11532,w8,2
20012_clueweb09-en0006-93-03250,w8,2
20012_clueweb09-en0007-24-16917,w8,2
20012_clueweb09-en0006-99-21420,w8,2
20012_clueweb09-en0007-24-18309,w1,2
20012_clueweb09-en0007-24-16933,w1,2
20012_clueweb09-en0007-24-16956,w1,2
20012_clueweb09-en0007-24-18147,w1,2
20012_clueweb09-en0009-33-4254,w1,3
20012_clueweb09-en0007-24-18309,w19,1
20012_clueweb09-en0007-24-16933,w19,1
20012_clueweb09-en0007-24-16956,w19,2
20012_clueweb09-en0007-24-18147,w19,0
20012_clueweb09-en0009-33-4254,w19,3
20012_clueweb09-en0007-24-18309,w3,1
20012_clueweb09-en0007-24-16933,w3,1
20012_clueweb09-en0007-24-16956,w3,1
20012_clueweb09-en0007-24-18147,w3,1
20012_clueweb09-en0009-33-4254,w3,3
20012_clueweb09-en0007-24-18309,w29,0
20012_clueweb09-en0007-24-16933,w29,0
20012_clueweb09-en0007-24-16956,w29,0
20012_clueweb09-en0007-24-18147,w29,0
20012_clueweb09-en0009-33-4254,w29,3
20012_clueweb09-en0007-24-18309,w7,1
20012_clueweb09-en0007-24-16933,w7,1
20012_clueweb09-en0007-24-16956,w7,1
20012_clueweb09-en0007-24-18147,w7,1
20012_clueweb09-en0009-33-4254,w7,3
20012_clueweb09-en0007-24-18395,w1,2
20012_clueweb09-en0011-78-00514,w1,1
20012_clueweb09-en0007-24-18394,w1,2
20012_clueweb09-en0007-24-18405,w1,2
20012_clueweb09-en0007-24-18404,w1,2
20012_clueweb09-en0007-24-18395,w3,2
20012_clueweb09-en0011-78-00514,w3,2
20012_clueweb09-en0007-24-18394,w3,2
20012_clueweb09-en0007-24-18405,w3,2
20012_clueweb09-en0007-24-18404,w3,2
20012_clueweb09-en0007-24-18395,w6,1
20012_clueweb09-en0011-78-00514,w6,1
20012_clueweb09-en0007-24-18394,w6,1
20012_clueweb09-en0007-24-18405,w6,1
20012_clueweb09-en0007-24-18404,w6,1
20012_clueweb09-en0007-24-18395,w14,1
20012_clueweb09-en0011-78-00514,w14,0
20012_clueweb09-en0007-24-18394,w14,1
20012_clueweb09-en0007-24-18405,w14,1
20012_clueweb09-en0007-24-18404,w14,1
20012_clueweb09-en0007-24-18423,w3,0
20012_clueweb09-en0007-39-22993,w3,1
20012_clueweb09-en0007-39-23005,w3,1
20012_clueweb09-en0007-24-18537,w3,1
20012_clueweb09-en0007-24-16725,w3,0
20012_clueweb09-en0007-24-18423,w40,2
20012_clueweb09-en0007-39-22993,w40,1
20012_clueweb09-en0007-39-23005,w40,1
20012_clueweb09-en0007-24-18537,w40,2
20012_clueweb09-en0007-24-16725,w40,1
20012_clueweb09-en0007-24-18423,w14,1
20012_clueweb09-en0007-39-22993,w14,2
20012_clueweb09-en0007-39-23005,w14,2
20012_clueweb09-en0007-24-18537,w14,1
20012_clueweb09-en0007-24-16725,w14,2
20012_clueweb09-en0007-24-18423,w12,1
20012_clueweb09-en0007-39-22993,w12,2
20012_clueweb09-en0007-39-23005,w12,2
20012_clueweb09-en0007-24-18537,w12,1
20012_clueweb09-en0007-24-16725,w12,1
20012_clueweb09-en0007-24-18423,w8,2
20012_clueweb09-en0007-39-22993,w8,2
20012_clueweb09-en0007-39-23005,w8,1
20012_clueweb09-en0007-24-18537,w8,2
20012_clueweb09-en0007-24-16725,w8,2
20012_clueweb09-en0007-39-22682,w1,2
20012_clueweb09-en0007-39-23023,w1,2
20012_clueweb09-en0007-39-23039,w1,2
20012_clueweb09-en0007-39-23069,w1,1
20012_clueweb09-en0007-39-23078,w1,2
20012_clueweb09-en0007-39-22682,w3,2
20012_clueweb09-en0007-39-23023,w3,2
20012_clueweb09-en0007-39-23039,w3,2
20012_clueweb09-en0007-39-23069,w3,1
20012_clueweb09-en0007-39-23078,w3,1
20012_clueweb09-en0007-39-22682,w41,1
20012_clueweb09-en0007-39-23023,w41,2
20012_clueweb09-en0007-39-23039,w41,1
20012_clueweb09-en0007-39-23069,w41,1
20012_clueweb09-en0007-39-23078,w41,1
20012_clueweb09-en0007-39-22682,w42,2
20012_clueweb09-en0007-39-23023,w42,1
20012_clueweb09-en0007-39-23039,w42,2
20012_clueweb09-en0007-39-23069,w42,1
20012_clueweb09-en0007-39-23078,w42,1
20012_clueweb09-en0007-39-22682,w12,2
20012_clueweb09-en0007-39-23023,w12,2
20012_clueweb09-en0007-39-23039,w12,2
20012_clueweb09-en0007-39-23069,w12,2
20012_clueweb09-en0007-39-23078,w12,2
20012_clueweb09-en0007-39-23086,w10,1
20012_clueweb09-en0007-39-23760,w10,1
20012_clueweb09-en0007-24-16723,w10,1
20012_clueweb09-en0007-39-23085,w10,1
20012_clueweb09-en0007-39-23081,w10,1
20012_clueweb09-en0007-39-23086,w1,2
20012_clueweb09-en0007-39-23760,w1,2
20012_clueweb09-en0007-24-16723,w1,2
20012_clueweb09-en0007-39-23085,w1,2
20012_clueweb09-en0007-39-23081,w1,2
20012_clueweb09-en0007-39-23086,w19,1
20012_clueweb09-en0007-39-23760,w19,1
20012_clueweb09-en0007-24-16723,w19,1
20012_clueweb09-en0007-39-23085,w19,2
20012_clueweb09-en0007-39-23081,w19,2
20012_clueweb09-en0007-39-23086,w3,0
20012_clueweb09-en0007-39-23760,w3,0
20012_clueweb09-en0007-24-16723,w3,0
20012_clueweb09-en0007-39-23085,w3,2
20012_clueweb09-en0007-39-23081,w3,2
20012_clueweb09-en0007-39-23086,w6,2
20012_clueweb09-en0007-39-23760,w6,2
20012_clueweb09-en0007-24-16723,w6,3
20012_clueweb09-en0007-39-23085,w6,1
20012_clueweb09-en0007-39-23081,w6,2
20012_clueweb09-en0007-39-24817,w3,0
20012_clueweb09-en0007-39-24860,w3,0
20012_clueweb09-en0007-39-24843,w3,0
20012_clueweb09-en0007-39-24852,w3,0
20012_clueweb09-en0009-33-8680,w3,3
20012_clueweb09-en0007-39-24817,w6,0
20012_clueweb09-en0007-39-24860,w6,0
20012_clueweb09-en0007-39-24843,w6,0
20012_clueweb09-en0007-39-24852,w6,0
20012_clueweb09-en0009-33-8680,w6,3
20012_clueweb09-en0007-39-24817,w7,1
20012_clueweb09-en0007-39-24860,w7,1
20012_clueweb09-en0007-39-24843,w7,1
20012_clueweb09-en0007-39-24852,w7,1
20012_clueweb09-en0009-33-8680,w7,3
20012_clueweb09-en0007-39-24817,w8,2
20012_clueweb09-en0007-39-24860,w8,2
20012_clueweb09-en0007-39-24843,w8,2
20012_clueweb09-en0007-39-24852,w8,2
20012_clueweb09-en0009-33-8680,w8,0
20012_clueweb09-en0007-39-24817,w43,1
20012_clueweb09-en0007-39-24860,w43,1
20012_clueweb09-en0007-39-24843,w43,1
20012_clueweb09-en0007-39-24852,w43,1
20012_clueweb09-en0009-33-8680,w43,3
20012_clueweb09-en0007-39-24899,w1,2
20012_clueweb09-en0007-24-18145,w1,2
20012_clueweb09-en0007-39-24869,w1,2
20012_clueweb09-en0007-39-24880,w1,2
20012_clueweb09-en0007-39-24888,w1,2
20012_clueweb09-en0007-39-24899,w3,0
20012_clueweb09-en0007-24-18145,w3,2
20012_clueweb09-en0007-39-24869,w3,0
20012_clueweb09-en0007-39-24880,w3,0
20012_clueweb09-en0007-39-24888,w3,0
20012_clueweb09-en0007-39-24899,w6,1
20012_clueweb09-en0007-24-18145,w6,1
20012_clueweb09-en0007-39-24869,w6,1
20012_clueweb09-en0007-39-24880,w6,1
20012_clueweb09-en0007-39-24888,w6,1
20012_clueweb09-en0007-39-24899,w21,1
20012_clueweb09-en0007-24-18145,w21,2
20012_clueweb09-en0007-39-24869,w21,1
20012_clueweb09-en0007-39-24880,w21,1
20012_clueweb09-en0007-39-24888,w21,1
20012_clueweb09-en0007-39-24899,w7,1
20012_clueweb09-en0007-24-18145,w7,1
20012_clueweb09-en0007-39-24869,w7,1
20012_clueweb09-en0007-39-24880,w7,1
20012_clueweb09-en0007-39-24888,w7,1
20012_clueweb09-en0009-00-17757,w10,1
20012_clueweb09-en0004-09-06983,w10,1
20012_clueweb09-en0009-04-34549,w10,1
20012_clueweb09-en0008-11-03995,w10,2
20012_clueweb09-en0008-11-03965,w10,2
20012_clueweb09-en0009-00-17757,w1,2
20012_clueweb09-en0004-09-06983,w1,2
20012_clueweb09-en0009-04-34549,w1,2
20012_clueweb09-en0008-11-03995,w1,2
20012_clueweb09-en0008-11-03965,w1,2
20012_clueweb09-en0009-00-17757,w2,1
20012_clueweb09-en0004-09-06983,w2,1
20012_clueweb09-en0009-04-34549,w2,1
20012_clueweb09-en0008-11-03995,w2,1
20012_clueweb09-en0008-11-03965,w2,1
20012_clueweb09-en0009-00-17757,w3,2
20012_clueweb09-en0004-09-06983,w3,2
20012_clueweb09-en0009-04-34549,w3,2
20012_clueweb09-en0008-11-03995,w3,2
20012_clueweb09-en0008-11-03965,w3,2
20012_clueweb09-en0009-00-17757,w6,1
20012_clueweb09-en0004-09-06983,w6,1
20012_clueweb09-en0009-04-34549,w6,1
20012_clueweb09-en0008-11-03995,w6,1
20012_clueweb09-en0008-11-03965,w6,1
20012_clueweb09-en0009-04-34599,w31,1
20012_clueweb09-en0009-04-34569,w31,1
20012_clueweb09-en0009-04-34556,w31,1
20012_clueweb09-en0009-04-34590,w31,1
20012_clueweb09-enwp01-60-13332,w31,0
20012_clueweb09-en0009-04-34599,w1,2
20012_clueweb09-en0009-04-34569,w1,2
20012_clueweb09-en0009-04-34556,w1,2
20012_clueweb09-en0009-04-34590,w1,2
20012_clueweb09-enwp01-60-13332,w1,1
20012_clueweb09-en0009-04-34599,w2,1
20012_clueweb09-en0009-04-34569,w2,1
20012_clueweb09-en0009-04-34556,w2,1
20012_clueweb09-en0009-04-34590,w2,1
20012_clueweb09-enwp01-60-13332,w2,1
20012_clueweb09-en0009-04-34599,w3,1
20012_clueweb09-en0009-04-34569,w3,1
20012_clueweb09-en0009-04-34556,w3,1
20012_clueweb09-en0009-04-34590,w3,1
20012_clueweb09-enwp01-60-13332,w3,0
20012_clueweb09-en0009-04-34599,w6,1
20012_clueweb09-en0009-04-34569,w6,1
20012_clueweb09-en0009-04-34556,w6,1
20012_clueweb09-en0009-04-34590,w6,1
20012_clueweb09-enwp01-60-13332,w6,1
20012_clueweb09-en0009-39-29817,w1,2
20012_clueweb09-en0009-04-34603,w1,2
20012_clueweb09-en0009-39-29819,w1,2
20012_clueweb09-en0009-89-11540,w1,1
20012_clueweb09-en0009-04-34614,w1,2
20012_clueweb09-en0009-39-29817,w3,0
20012_clueweb09-en0009-04-34603,w3,2
20012_clueweb09-en0009-39-29819,w3,0
20012_clueweb09-en0009-89-11540,w3,1
20012_clueweb09-en0009-04-34614,w3,2
20012_clueweb09-en0009-39-29817,w6,1
20012_clueweb09-en0009-04-34603,w6,2
20012_clueweb09-en0009-39-29819,w6,0
20012_clueweb09-en0009-89-11540,w6,0
20012_clueweb09-en0009-04-34614,w6,2
20012_clueweb09-en0009-39-29817,w44,1
20012_clueweb09-en0009-04-34603,w44,1
20012_clueweb09-en0009-39-29819,w44,1
20012_clueweb09-en0009-89-11540,w44,1
20012_clueweb09-en0009-04-34614,w44,1
20012_clueweb09-en0009-39-29817,w7,0
20012_clueweb09-en0009-04-34603,w7,1
20012_clueweb09-en0009-39-29819,w7,1
20012_clueweb09-en0009-89-11540,w7,2
20012_clueweb09-en0009-04-34614,w7,1
20012_clueweb09-en0009-39-29822,w31,1
20012_clueweb09-en0009-39-29828,w31,1
20012_clueweb09-en0009-39-29823,w31,1
20012_clueweb09-en0009-33-1166,w31,3
20012_clueweb09-en0009-39-29820,w31,1
20012_clueweb09-en0009-39-29822,w1,2
20012_clueweb09-en0009-39-29828,w1,2
20012_clueweb09-en0009-39-29823,w1,2
20012_clueweb09-en0009-33-1166,w1,3
20012_clueweb09-en0009-39-29820,w1,2
20012_clueweb09-en0009-39-29822,w3,0
20012_clueweb09-en0009-39-29828,w3,0
20012_clueweb09-en0009-39-29823,w3,0
20012_clueweb09-en0009-33-1166,w3,0
20012_clueweb09-en0009-39-29820,w3,0
20012_clueweb09-en0009-39-29822,w6,0
20012_clueweb09-en0009-39-29828,w6,0
20012_clueweb09-en0009-39-29823,w6,0
20012_clueweb09-en0009-33-1166,w6,3
20012_clueweb09-en0009-39-29820,w6,0
20012_clueweb09-en0009-39-29822,w45,1
20012_clueweb09-en0009-39-29828,w45,1
20012_clueweb09-en0009-39-29823,w45,0
20012_clueweb09-en0009-33-1166,w45,0
20012_clueweb09-en0009-39-29820,w45,1
20012_clueweb09-en0009-39-29831,w1,2
20012_clueweb09-en0009-39-29834,w1,2
20012_clueweb09-en0009-04-30415,w1,2
20012_clueweb09-en0009-39-29830,w1,2
20012_clueweb09-en0009-39-29829,w1,2
20012_clueweb09-en0009-39-29831,w3,0
20012_clueweb09-en0009-39-29834,w3,0
20012_clueweb09-en0009-04-30415,w3,0
20012_clueweb09-en0009-39-29830,w3,0
20012_clueweb09-en0009-39-29829,w3,0
20012_clueweb09-en0009-39-29831,w6,0
20012_clueweb09-en0009-39-29834,w6,0
20012_clueweb09-en0009-04-30415,w6,2
20012_clueweb09-en0009-39-29830,w6,0
20012_clueweb09-en0009-39-29829,w6,0
20012_clueweb09-en0009-39-29831,w4,2
20012_clueweb09-en0009-39-29834,w4,2
20012_clueweb09-en0009-04-30415,w4,2
20012_clueweb09-en0009-39-29830,w4,2
20012_clueweb09-en0009-39-29829,w4,2
20012_clueweb09-en0009-39-29840,w1,2
20012_clueweb09-en0009-39-29852,w1,2
20012_clueweb09-en0009-39-29837,w1,2
20012_clueweb09-en0007-24-16724,w1,2
20012_clueweb09-en0009-39-29844,w1,2
20012_clueweb09-en0009-39-29840,w2,1
20012_clueweb09-en0009-39-29852,w2,1
20012_clueweb09-en0009-39-29837,w2,1
20012_clueweb09-en0007-24-16724,w2,0
20012_clueweb09-en0009-39-29844,w2,1
20012_clueweb09-en0009-39-29840,w3,0
20012_clueweb09-en0009-39-29852,w3,1
20012_clueweb09-en0009-39-29837,w3,0
20012_clueweb09-en0007-24-16724,w3,0
20012_clueweb09-en0009-39-29844,w3,0
20012_clueweb09-en0009-39-29840,w4,2
20012_clueweb09-en0009-39-29852,w4,2
20012_clueweb09-en0009-39-29837,w4,2
20012_clueweb09-en0007-24-16724,w4,2
20012_clueweb09-en0009-39-29844,w4,2
20012_clueweb09-en0009-39-29840,w12,1
20012_clueweb09-en0009-39-29852,w12,1
20012_clueweb09-en0009-39-29837,w12,1
20012_clueweb09-en0007-24-16724,w12,1
20012_clueweb09-en0009-39-29844,w12,1
20012_clueweb09-en0009-39-29860,w10,1
20012_clueweb09-en0009-89-11534,w10,1
20012_clueweb09-en0009-39-29853,w10,1
20012_clueweb09-en0010-78-15174,w10,0
20012_clueweb09-en0009-60-25616,w10,0
20012_clueweb09-en0009-39-29860,w19,0
20012_clueweb09-en0009-89-11534,w19,2
20012_clueweb09-en0009-39-29853,w19,0
20012_clueweb09-en0010-78-15174,w19,2
20012_clueweb09-en0009-60-25616,w19,0
20012_clueweb09-en0009-39-29860,w3,0
20012_clueweb09-en0009-89-11534,w3,1
20012_clueweb09-en0009-39-29853,w3,0
20012_clueweb09-en0010-78-15174,w3,2
20012_clueweb09-en0009-60-25616,w3,0
20012_clueweb09-en0009-39-29860,w4,1
20012_clueweb09-en0009-89-11534,w4,2
20012_clueweb09-en0009-39-29853,w4,1
20012_clueweb09-en0010-78-15174,w4,2
20012_clueweb09-en0009-60-25616,w4,0
20012_clueweb09-en0009-39-29860,w12,1
20012_clueweb09-en0009-89-11534,w12,2
20012_clueweb09-en0009-39-29853,w12,1
20012_clueweb09-en0010-78-15174,w12,2
20012_clueweb09-en0009-60-25616,w12,0
20012_clueweb09-en0006-33-01009,w3,1
20012_clueweb09-en0011-39-35188,w3,2
20012_clueweb09-en0011-12-38381,w3,0
20012_clueweb09-en0011-39-35179,w3,2
20012_clueweb09-en0011-46-16189,w3,1
20012_clueweb09-en0006-33-01009,w46,1
20012_clueweb09-en0011-39-35188,w46,0
20012_clueweb09-en0011-12-38381,w46,3
20012_clueweb09-en0011-39-35179,w46,1
20012_clueweb09-en0011-46-16189,w46,0
20012_clueweb09-en0006-33-01009,w41,1
20012_clueweb09-en0011-39-35188,w41,2
20012_clueweb09-en0011-12-38381,w41,2
20012_clueweb09-en0011-39-35179,w41,2
20012_clueweb09-en0011-46-16189,w41,2
20012_clueweb09-en0006-33-01009,w12,1
20012_clueweb09-en0011-39-35188,w12,2
20012_clueweb09-en0011-12-38381,w12,1
20012_clueweb09-en0011-39-35179,w12,1
20012_clueweb09-en0011-46-16189,w12,1
20012_clueweb09-en0006-33-01009,w8,2
20012_clueweb09-en0011-39-35188,w8,2
20012_clueweb09-en0011-12-38381,w8,2
20012_clueweb09-en0011-39-35179,w8,2
20012_clueweb09-en0011-46-16189,w8,2
20012_clueweb09-en0011-57-27838,w1,2
20012_clueweb09-en0011-54-32910,w1,2
20012_clueweb09-en0009-33-9927,w1,3
20012_clueweb09-en0012-79-13585,w1,2
20012_clueweb09-en0012-79-13583,w1,2
20012_clueweb09-en0011-57-27838,w2,0
20012_clueweb09-en0011-54-32910,w2,1
20012_clueweb09-en0009-33-9927,w2,1
20012_clueweb09-en0012-79-13585,w2,2
20012_clueweb09-en0012-79-13583,w2,2
20012_clueweb09-en0011-57-27838,w3,2
20012_clueweb09-en0011-54-32910,w3,0
20012_clueweb09-en0009-33-9927,w3,3
20012_clueweb09-en0012-79-13585,w3,1
20012_clueweb09-en0012-79-13583,w3,1
20012_clueweb09-en0011-57-27838,w4,1
20012_clueweb09-en0011-54-32910,w4,1
20012_clueweb09-en0009-33-9927,w4,3
20012_clueweb09-en0012-79-13585,w4,2
20012_clueweb09-en0012-79-13583,w4,2
20012_clueweb09-en0011-57-27838,w47,2
20012_clueweb09-en0011-54-32910,w47,1
20012_clueweb09-en0009-33-9927,w47,3
20012_clueweb09-en0012-79-13585,w47,2
20012_clueweb09-en0012-79-13583,w47,2
20012_clueweb09-en0020-99-04776,w2,1
20012_clueweb09-en0021-94-10483,w2,3
20012_clueweb09-en0004-63-32676,w2,1
20012_clueweb09-en0021-02-03587,w2,1
20012_clueweb09-en0020-99-04710,w2,1
20012_clueweb09-en0020-99-04776,w3,1
20012_clueweb09-en0021-94-10483,w3,3
20012_clueweb09-en0004-63-32676,w3,1
20012_clueweb09-en0021-02-03587,w3,2
20012_clueweb09-en0020-99-04710,w3,1
20012_clueweb09-en0020-99-04776,w13,2
20012_clueweb09-en0021-94-10483,w13,3
20012_clueweb09-en0004-63-32676,w13,2
20012_clueweb09-en0021-02-03587,w13,1
20012_clueweb09-en0020-99-04710,w13,2
20012_clueweb09-en0020-99-04776,w12,2
20012_clueweb09-en0021-94-10483,w12,3
20012_clueweb09-en0004-63-32676,w12,2
20012_clueweb09-en0021-02-03587,w12,2
20012_clueweb09-en0020-99-04710,w12,2
20012_clueweb09-en0020-99-04776,w8,2
20012_clueweb09-en0021-94-10483,w8,2
20012_clueweb09-en0004-63-32676,w8,2
20012_clueweb09-en0021-02-03587,w8,2
20012_clueweb09-en0020-99-04710,w8,2
20012_clueweb09-en0024-37-32267,w1,2
20012_clueweb09-en0022-68-00912,w1,2
20012_clueweb09-en0027-08-13505,w1,2
20012_clueweb09-en0007-39-24332,w1,2
20012_clueweb09-en0022-68-01143,w1,2
20012_clueweb09-en0024-37-32267,w3,1
20012_clueweb09-en0022-68-00912,w3,1
20012_clueweb09-en0027-08-13505,w3,1
20012_clueweb09-en0007-39-24332,w3,1
20012_clueweb09-en0022-68-01143,w3,1
20012_clueweb09-en0024-37-32267,w29,1
20012_clueweb09-en0022-68-00912,w29,1
20012_clueweb09-en0027-08-13505,w29,1
20012_clueweb09-en0007-39-24332,w29,1
20012_clueweb09-en0022-68-01143,w29,1
20012_clueweb09-en0024-37-32267,w42,2
20012_clueweb09-en0022-68-00912,w42,2
20012_clueweb09-en0027-08-13505,w42,2
