truth,label,probability
12,110,0.25
12,111,0.25
12,112,0.25
12,113,0.25
12,114,0.25
12,115,0.25
12,116,0.25
12,117,0.25
12,118,0.25
12,119,0.25
12,120,0.25
12,121,0.25
12,122,0.25
12,123,0.25
12,124,0.25
12,125,0.25
12,126,0.25
12,127,0.25
12,128,0.25
12,129,0.25
12,130,0.25
12,131,0.25
12,132,0.25
12,133,0.25
12,134,0.25
12,135,0.25
12,136,0.25
12,137,0.25
12,138,0.25
12,139,0.25
12,140,0.25
12,141,0.25
12,142,0.25
12,143,0.25
12,144,0.25
12,145,0.25
12,146,0.25
12,147,0.25
12,148,0.25
12,149,0.25
13,1,0.75
13,2,0.25
13,3,0.25
13,4,0.25
13,5,0.25
13,6,0.75
13,7,0.25
13,8,0.25
13,9,0.25
13,10,0.25
13,11,0.25
13,12,0.75
13,13,0.75
13,14,0.25
13,15,0.25
13,16,0.25
13,17,0.25
13,18,0.25
13,19,0.25
13,20,0.25
13,21,0.25
13,22,0.25
13,23,0.25
13,24,0.25
13,25,0.25
13,26,0.25
13,27,0.25
13,28,0.25
13,29,0.25
13,30,0.25
13,31,0.25
13,32,0.25
13,33,0.25
13,34,0.25
13,35,0.25
13,36,0.25
13,37,0.25
13,38,0.25
13,39,0.25
13,40,0.25
13,41,0.25
13,42,0.25
13,43,0.25
13,44,0.25
13,45,0.25
13,46,0.25
13,47,0.25
13,48,0.25
13,49,0.25
13,50,0.25
13,51,0.25
13,52,0.25
13,53,0.25
13,54,0.25
13,55,0.25
13,56,0.25
13,57,0.25
13,58,0.25
13,59,0.25
13,60,0.25
13,61,0.25
13,62,0.25
13,63,0.25
13,64,0.25
13,65,0.25
13,66,0.25
13,67,0.25
13,68,0.25
13,69,0.25
13,70,0.25
13,71,0.25
13,72,0.25
13,73,0.25
13,74,0.25
13,75,0.25
13,76,0.25
13,77,0.25
13,78,0.25
13,79,0.25
13,80,0.25
13,81,0.25
13,82,0.25
13,83,0.25
13,84,0.25
13,85,0.25
13,86,0.25
13,87,0.25
13,88,0.25
13,89,0.25
13,90,0.25
13,91,0.25
13,92,0.25
13,93,0.25
13,94,0.25
13,95,0.25
13,96,0.25
13,97,0.25
13,98,0.25
13,99,0.25
13,100,0.25
13,101,0.25
13,102,0.25
13,103,0.25
13,104,0.25
13,105,0.25
13,106,0.25
13,107,0.25
13,108,0.25
13,109,0.25
13,110,0.25
13,111,0.25
13,112,0.25
13,113,0.25
13,114,0.25
13,115,0.25
13,116,0.25
13,117,0.25
13,118,0.25
13,119,0.25
13,120,0.25
13,121,0.25
13,122,0.25
13,123,0.25
13,124,0.25
13,125,0.25
13,126,0.25
13,127,0.25
13,128,0.25
13,129,0.25
13,130,0.25
13,131,0.25
13,132,0.25
13,133,0.25
13,134,0.25
13,135,0.25
13,136,0.25
13,137,0.25
13,138,0.25
13,139,0.25
13,140,0.25
13,141,0.25
13,142,0.25
13,143,0.25
13,144,0.25
13,145,0.25
13,146,0.25
13,147,0.25
13,148,0.25
13,149,0.25
14,1,0.75
14,2,0.25
14,3,0.25
14,4,0.25
14,5,0.25
14,6,0.75
14,7,0.25
14,8,0.25
14,9,0.25
14,10,0.25
14,11,0.25
14,12,0.75
14,13,0.25
14,14,0.75
14,15,0.25
14,16,0.25
14,17,0.25
14,18,0.25
14,19,0.25
14,20,0.25
14,21,0.25
14,22,0.25
14,23,0.25
14,24,0.25
14,25,0.25
14,26,0.25
14,27,0.25
14,28,0.25
14,29,0.25
14,30,0.25
14,31,0.25
14,32,0.25
14,33,0.25
14,34,0.25
14,35,0.25
14,36,0.25
14,37,0.25
14,38,0.25
14,39,0.25
14,40,0.25
14,41,0.25
14,42,0.25
14,43,0.25
14,44,0.25
14,45,0.25
14,46,0.25
14,47,0.25
14,48,0.25
14,49,0.25
14,50,0.25
14,51,0.25
14,52,0.25
14,53,0.25
14,54,0.25
14,55,0.25
14,56,0.25
14,57,0.25
14,58,0.25
14,59,0.25
14,60,0.25
14,61,0.25
14,62,0.25
14,63,0.25
14,64,0.25
14,65,0.25
14,66,0.25
14,67,0.25
14,68,0.25
14,69,0.25
14,70,0.25
14,71,0.25
14,72,0.25
14,73,0.25
14,74,0.25
14,75,0.25
14,76,0.25
14,77,0.25
14,78,0.25
14,79,0.25
14,80,0.25
14,81,0.25
14,82,0.25
14,83,0.25
14,84,0.25
14,85,0.25
14,86,0.25
14,87,0.25
14,88,0.25
14,89,0.25
14,90,0.25
14,91,0.25
14,92,0.25
14,93,0.25
14,94,0.25
14,95,0.25
14,96,0.25
14,97,0.25
14,98,0.25
14,99,0.25
14,100,0.25
14,101,0.25
14,102,0.25
14,103,0.25
14,104,0.25
14,105,0.25
14,106,0.25
14,107,0.25
14,108,0.25
14,109,0.25
14,110,0.25
14,111,0.25
14,112,0.25
14,113,0.25
14,114,0.25
14,115,0.25
14,116,0.25
14,117,0.25
14,118,0.25
14,119,0.25
14,120,0.25
14,121,0.25
14,122,0.25
14,123,0.25
14,124,0.25
14,125,0.25
14,126,0.25
14,127,0.25
14,128,0.25
14,129,0.25
14,130,0.25
14,131,0.25
14,132,0.25
14,133,0.25
14,134,0.25
14,135,0.25
14,136,0.25
14,137,0.25
14,138,0.25
14,139,0.25
14,140,0.25
14,141,0.25
14,142,0.25
14,143,0.25
14,144,0.25
14,145,0.25
14,146,0.25
14,147,0.25
14,148,0.25
14,149,0.25
15,1,0.75
15,2,0.25
15,3,0.25
15,4,0.25
15,5,0.25
15,6,0.75
15,7,0.25
15,8,0.25
15,9,0.25
15,10,0.25
15,11,0.25
15,12,0.25
15,13,0.25
15,14,0.25
15,15,0.75
15,16,0.25
15,17,0.25
15,18,0.25
15,19,0.25
15,20,0.25
15,21,0.25
15,22,0.25
15,23,0.25
15,24,0.25
15,25,0.25
15,26,0.25
15,27,0.25
15,28,0.25
15,29,0.25
15,30,0.25
15,31,0.25
15,32,0.25
15,33,0.25
15,34,0.25
15,35,0.25
15,36,0.25
15,37,0.25
15,38,0.25
15,39,0.25
15,40,0.25
15,41,0.25
15,42,0.25
15,43,0.25
15,44,0.25
15,45,0.25
15,46,0.25
15,47,0.25
15,48,0.25
15,49,0.25
15,50,0.25
15,51,0.25
15,52,0.25
15,53,0.25
15,54,0.25
15,55,0.25
15,56,0.25
15,57,0.25
15,58,0.25
15,59,0.25
15,60,0.25
15,61,0.25
15,62,0.25
15,63,0.25
15,64,0.25
15,65,0.25
15,66,0.25
15,67,0.25
15,68,0.25
15,69,0.25
15,70,0.25
15,71,0.25
15,72,0.25
15,73,0.25
15,74,0.25
15,75,0.25
15,76,0.25
15,77,0.25
15,78,0.25
15,79,0.25
15,80,0.25
15,81,0.25
15,82,0.25
15,83,0.25
15,84,0.25
15,85,0.25
15,86,0.25
15,87,0.25
15,88,0.25
15,89,0.25
15,90,0.25
15,91,0.25
15,92,0.25
15,93,0.25
15,94,0.25
15,95,0.25
15,96,0.25
15,97,0.25
15,98,0.25
15,99,0.25
15,100,0.25
15,101,0.25
15,102,0.25
15,103,0.25
15,104,0.25
15,105,0.25
15,106,0.25
15,107,0.25
15,108,0.25
15,109,0.25
15,110,0.25
15,111,0.25
15,112,0.25
15,113,0.25
15,114,0.25
15,115,0.25
15,116,0.25
15,117,0.25
15,118,0.25
15,119,0.25
15,120,0.25
15,121,0.25
15,122,0.25
15,123,0.25
15,124,0.25
15,125,0.25
15,126,0.25
15,127,0.25
15,128,0.25
15,129,0.25
15,130,0.25
15,131,0.25
15,132,0.25
15,133,0.25
15,134,0.25
15,135,0.25
15,136,0.25
15,137,0.25
15,138,0.25
15,139,0.25
15,140,0.25
15,141,0.25
15,142,0.25
15,143,0.25
15,144,0.25
15,145,0.25
15,146,0.25
15,147,0.25
15,148,0.25
15,149,0.25
16,1,0.75
16,2,0.75
16,3,0.25
16,4,0.25
16,5,0.25
16,6,0.25
16,7,0.25
16,8,0.25
16,9,0.25
16,10,0.25
16,11,0.25
16,12,0.25
16,13,0.25
16,14,0.25
16,15,0.25
16,16,0.75
16,17,0.25
16,18,0.25
16,19,0.25
16,20,0.25
16,21,0.25
16,22,0.25
16,23,0.25
16,24,0.25
16,25,0.25
16,26,0.25
16,27,0.25
16,28,0.25
16,29,0.25
16,30,0.25
16,31,0.25
16,32,0.25
16,33,0.25
16,34,0.25
16,35,0.25
16,36,0.25
16,37,0.25
16,38,0.25
16,39,0.25
16,40,0.25
16,41,0.25
16,42,0.25
16,43,0.25
16,44,0.25
16,45,0.25
16,46,0.25
16,47,0.25
16,48,0.25
16,49,0.25
16,50,0.25
16,51,0.25
16,52,0.25
16,53,0.25
16,54,0.25
16,55,0.25
16,56,0.25
16,57,0.25
16,58,0.25
16,59,0.25
16,60,0.25
16,61,0.25
16,62,0.25
16,63,0.25
16,64,0.25
16,65,0.25
16,66,0.25
16,67,0.25
16,68,0.25
16,69,0.25
16,70,0.25
16,71,0.25
16,72,0.25
16,73,0.25
16,74,0.25
16,75,0.25
16,76,0.25
16,77,0.25
16,78,0.25
16,79,0.25
16,80,0.25
16,81,0.25
16,82,0.25
16,83,0.25
16,84,0.25
16,85,0.25
16,86,0.25
16,87,0.25
16,88,0.25
16,89,0.25
16,90,0.25
16,91,0.25
16,92,0.25
16,93,0.25
16,94,0.25
16,95,0.25
16,96,0.25
16,97,0.25
16,98,0.25
16,99,0.25
16,100,0.25
16,101,0.25
16,102,0.25
16,103,0.25
16,104,0.25
16,105,0.25
16,106,0.25
16,107,0.25
16,108,0.25
16,109,0.25
16,110,0.25
16,111,0.25
16,112,0.25
16,113,0.25
16,114,0.25
16,115,0.25
16,116,0.25
16,117,0.25
16,118,0.25
16,119,0.25
16,120,0.25
16,121,0.25
16,122,0.25
16,123,0.25
16,124,0.25
16,125,0.25
16,126,0.25
16,127,0.25
16,128,0.25
16,129,0.25
16,130,0.25
16,131,0.25
16,132,0.25
16,133,0.25
16,134,0.25
16,135,0.25
16,136,0.25
16,137,0.25
16,138,0.25
16,139,0.25
16,140,0.25
16,141,0.25
16,142,0.25
16,143,0.25
16,144,0.25
16,145,0.25
16,146,0.25
16,147,0.25
16,148,0.25
16,149,0.25
17,1,0.75
17,2,0.75
17,3,0.75
17,4,0.25
17,5,0.25
17,6,0.25
17,7,0.25
17,8,0.25
17,9,0.25
17,10,0.25
17,11,0.25
17,12,0.25
17,13,0.25
17,14,0.25
17,15,0.25
17,16,0.25
17,17,0.75
17,18,0.25
17,19,0.25
17,20,0.25
17,21,0.25
17,22,0.25
17,23,0.25
17,24,0.25
17,25,0.25
17,26,0.25
17,27,0.25
17,28,0.25
17,29,0.25
17,30,0.25
17,31,0.25
17,32,0.25
17,33,0.25
17,34,0.25
17,35,0.25
17,36,0.25
17,37,0.25
17,38,0.25
17,39,0.25
17,40,0.25
17,41,0.25
17,42,0.25
17,43,0.25
17,44,0.25
17,45,0.25
17,46,0.25
17,47,0.25
17,48,0.25
17,49,0.25
17,50,0.25
17,51,0.25
17,52,0.25
17,53,0.25
17,54,0.25
17,55,0.25
17,56,0.25
17,57,0.25
17,58,0.25
17,59,0.25
17,60,0.25
17,61,0.25
17,62,0.25
17,63,0.25
17,64,0.25
17,65,0.25
17,66,0.25
17,67,0.25
17,68,0.25
17,69,0.25
17,70,0.25
17,71,0.25
17,72,0.25
17,73,0.25
17,74,0.25
17,75,0.25
17,76,0.25
17,77,0.25
17,78,0.25
17,79,0.25
17,80,0.25
17,81,0.25
17,82,0.25
17,83,0.25
17,84,0.25
17,85,0.25
17,86,0.25
17,87,0.25
17,88,0.25
17,89,0.25
17,90,0.25
17,91,0.25
17,92,0.25
17,93,0.25
17,94,0.25
17,95,0.25
17,96,0.25
17,97,0.25
17,98,0.25
17,99,0.25
17,100,0.25
17,101,0.25
17,102,0.25
17,103,0.25
17,104,0.25
17,105,0.25
17,106,0.25
17,107,0.25
17,108,0.25
17,109,0.25
17,110,0.25
17,111,0.25
17,112,0.25
17,113,0.25
17,114,0.25
17,115,0.25
17,116,0.25
17,117,0.25
17,118,0.25
17,119,0.25
17,120,0.25
17,121,0.25
17,122,0.25
17,123,0.25
17,124,0.25
17,125,0.25
17,126,0.25
17,127,0.25
17,128,0.25
17,129,0.25
17,130,0.25
17,131,0.25
17,132,0.25
17,133,0.25
17,134,0.25
17,135,0.25
17,136,0.25
17,137,0.25
17,138,0.25
17,139,0.25
17,140,0.25
17,141,0.25
17,142,0.25
17,143,0.25
17,144,0.25
17,145,0.25
17,146,0.25
17,147,0.25
17,148,0.25
17,149,0.25
18,1,0.75
18,2,0.75
18,3,0.75
18,4,0.25
18,5,0.25
18,6,0.25
18,7,0.25
18,8,0.25
18,9,0.25
18,10,0.25
18,11,0.25
18,12,0.25
18,13,0.25
18,14,0.25
18,15,0.25
18,16,0.25
18,17,0.25
18,18,0.75
18,19,0.25
18,20,0.25
18,21,0.25
18,22,0.25
18,23,0.25
18,24,0.25
18,25,0.25
18,26,0.25
18,27,0.25
18,28,0.25
18,29,0.25
18,30,0.25
18,31,0.25
18,32,0.25
18,33,0.25
18,34,0.25
18,35,0.25
18,36,0.25
18,37,0.25
18,38,0.25
18,39,0.25
18,40,0.25
18,41,0.25
18,42,0.25
18,43,0.25
18,44,0.25
18,45,0.25
18,46,0.25
18,47,0.25
18,48,0.25
18,49,0.25
18,50,0.25
18,51,0.25
18,52,0.25
18,53,0.25
18,54,0.25
18,55,0.25
18,56,0.25
18,57,0.25
18,58,0.25
18,59,0.25
18,60,0.25
18,61,0.25
18,62,0.25
18,63,0.25
18,64,0.25
18,65,0.25
18,66,0.25
18,67,0.25
18,68,0.25
18,69,0.25
18,70,0.25
18,71,0.25
18,72,0.25
18,73,0.25
18,74,0.25
18,75,0.25
18,76,0.25
18,77,0.25
18,78,0.25
18,79,0.25
18,80,0.25
18,81,0.25
18,82,0.25
18,83,0.25
18,84,0.25
18,85,0.25
18,86,0.25
18,87,0.25
18,88,0.25
18,89,0.25
18,90,0.25
18,91,0.25
18,92,0.25
18,93,0.25
18,94,0.25
18,95,0.25
18,96,0.25
18,97,0.25
18,98,0.25
18,99,0.25
18,100,0.25
18,101,0.25
18,102,0.25
18,103,0.25
18,104,0.25
18,105,0.25
18,106,0.25
18,107,0.25
18,108,0.25
18,109,0.25
18,110,0.25
18,111,0.25
18,112,0.25
18,113,0.25
18,114,0.25
18,115,0.25
18,116,0.25
18,117,0.25
18,118,0.25
18,119,0.25
18,120,0.25
18,121,0.25
18,122,0.25
18,123,0.25
18,124,0.25
18,125,0.25
18,126,0.25
18,127,0.25
18,128,0.25
18,129,0.25
18,130,0.25
18,131,0.25
18,132,0.25
18,133,0.25
18,134,0.25
18,135,0.25
18,136,0.25
18,137,0.25
18,138,0.25
18,139,0.25
18,140,0.25
18,141,0.25
18,142,0.25
18,143,0.25
18,144,0.25
18,145,0.25
18,146,0.25
18,147,0.25
18,148,0.25
18,149,0.25
19,1,0.75
19,2,0.75
19,3,0.75
19,4,0.25
19,5,0.25
19,6,0.25
19,7,0.25
19,8,0.25
19,9,0.25
19,10,0.25
19,11,0.25
19,12,0.25
19,13,0.25
19,14,0.25
19,15,0.25
19,16,0.25
19,17,0.25
19,18,0.25
19,19,0.75
19,20,0.25
19,21,0.25
19,22,0.25
19,23,0.25
19,24,0.25
19,25,0.25
19,26,0.25
19,27,0.25
19,28,0.25
19,29,0.25
19,30,0.25
19,31,0.25
19,32,0.25
19,33,0.25
19,34,0.25
19,35,0.25
19,36,0.25
19,37,0.25
19,38,0.25
19,39,0.25
19,40,0.25
19,41,0.25
19,42,0.25
19,43,0.25
19,44,0.25
19,45,0.25
19,46,0.25
19,47,0.25
19,48,0.25
19,49,0.25
19,50,0.25
19,51,0.25
19,52,0.25
19,53,0.25
19,54,0.25
19,55,0.25
19,56,0.25
19,57,0.25
19,58,0.25
19,59,0.25
19,60,0.25
19,61,0.25
19,62,0.25
19,63,0.25
19,64,0.25
19,65,0.25
19,66,0.25
19,67,0.25
19,68,0.25
19,69,0.25
19,70,0.25
19,71,0.25
19,72,0.25
19,73,0.25
19,74,0.25
19,75,0.25
19,76,0.25
19,77,0.25
19,78,0.25
19,79,0.25
19,80,0.25
19,81,0.25
19,82,0.25
19,83,0.25
19,84,0.25
19,85,0.25
19,86,0.25
19,87,0.25
19,88,0.25
19,89,0.25
19,90,0.25
19,91,0.25
19,92,0.25
19,93,0.25
19,94,0.25
19,95,0.25
19,96,0.25
19,97,0.25
19,98,0.25
19,99,0.25
19,100,0.25
19,101,0.25
19,102,0.25
19,103,0.25
19,104,0.25
19,105,0.25
19,106,0.25
19,107,0.25
19,108,0.25
19,109,0.25
19,110,0.25
19,111,0.25
19,112,0.25
19,113,0.25
19,114,0.25
19,115,0.25
19,116,0.25
19,117,0.25
19,118,0.25
19,119,0.25
19,120,0.25
19,121,0.25
19,122,0.25
19,123,0.25
19,124,0.25
19,125,0.25
19,126,0.25
19,127,0.25
19,128,0.25
19,129,0.25
19,130,0.25
19,131,0.25
19,132,0.25
19,133,0.25
19,134,0.25
19,135,0.25
19,136,0.25
19,137,0.25
19,138,0.25
19,139,0.25
19,140,0.25
19,141,0.25
19,142,0.25
19,143,0.25
19,144,0.25
19,145,0.25
19,146,0.25
19,147,0.25
19,148,0.25
19,149,0.25
20,1,0.75
20,2,0.75
20,3,0.75
20,4,0.25
20,5,0.25
20,6,0.25
20,7,0.25
20,8,0.25
20,9,0.25
20,10,0.25
20,11,0.25
20,12,0.25
20,13,0.25
20,14,0.25
20,15,0.25
20,16,0.25
20,17,0.25
20,18,0.25
20,19,0.25
20,20,0.75
20,21,0.25
20,22,0.25
20,23,0.25
20,24,0.25
20,25,0.25
20,26,0.25
20,27,0.25
20,28,0.25
20,29,0.25
20,30,0.25
20,31,0.25
20,32,0.25
20,33,0.25
20,34,0.25
20,35,0.25
20,36,0.25
20,37,0.25
20,38,0.25
20,39,0.25
20,40,0.25
20,41,0.25
20,42,0.25
20,43,0.25
20,44,0.25
20,45,0.25
20,46,0.25
20,47,0.25
20,48,0.25
20,49,0.25
20,50,0.25
20,51,0.25
20,52,0.25
20,53,0.25
20,54,0.25
20,55,0.25
20,56,0.25
20,57,0.25
20,58,0.25
20,59,0.25
20,60,0.25
20,61,0.25
20,62,0.25
20,63,0.25
20,64,0.25
20,65,0.25
20,66,0.25
20,67,0.25
20,68,0.25
20,69,0.25
20,70,0.25
20,71,0.25
20,72,0.25
20,73,0.25
20,74,0.25
20,75,0.25
20,76,0.25
20,77,0.25
20,78,0.25
20,79,0.25
20,80,0.25
20,81,0.25
20,82,0.25
20,83,0.25
20,84,0.25
20,85,0.25
20,86,0.25
20,87,0.25
20,88,0.25
20,89,0.25
20,90,0.25
20,91,0.25
20,92,0.25
20,93,0.25
20,94,0.25
20,95,0.25
20,96,0.25
20,97,0.25
20,98,0.25
20,99,0.25
20,100,0.25
20,101,0.25
20,102,0.25
20,103,0.25
20,104,0.25
20,105,0.25
20,106,0.25
20,107,0.25
20,108,0.25
20,109,0.25
20,110,0.25
20,111,0.25
20,112,0.25
20,113,0.25
20,114,0.25
20,115,0.25
20,116,0.25
20,117,0.25
20,118,0.25
20,119,0.25
20,120,0.25
20,121,0.25
20,122,0.25
20,123,0.25
20,124,0.25
20,125,0.25
20,126,0.25
20,127,0.25
20,128,0.25
20,129,0.25
20,130,0.25
20,131,0.25
20,132,0.25
20,133,0.25
20,134,0.25
20,135,0.25
20,136,0.25
20,137,0.25
20,138,0.25
20,139,0.25
20,140,0.25
20,141,0.25
20,142,0.25
20,143,0.25
20,144,0.25
20,145,0.25
20,146,0.25
20,147,0.25
20,148,0.25
20,149,0.25
21,1,0.75
21,2,0.75
21,3,0.75
21,4,0.25
21,5,0.25
21,6,0.25
21,7,0.25
21,8,0.25
21,9,0.25
21,10,0.25
21,11,0.25
21,12,0.25
21,13,0.25
21,14,0.25
21,15,0.25
21,16,0.25
21,17,0.25
21,18,0.25
21,19,0.25
21,20,0.25
21,21,0.75
21,22,0.25
21,23,0.25
21,24,0.25
21,25,0.25
21,26,0.25
21,27,0.25
21,28,0.25
21,29,0.25
21,30,0.25
21,31,0.25
21,32,0.25
21,33,0.25
21,34,0.25
21,35,0.25
21,36,0.25
21,37,0.25
21,38,0.25
21,39,0.25
21,40,0.25
21,41,0.25
21,42,0.25
21,43,0.25
21,44,0.25
21,45,0.25
21,46,0.25
21,47,0.25
21,48,0.25
21,49,0.25
21,50,0.25
21,51,0.25
21,52,0.25
21,53,0.25
21,54,0.25
21,55,0.25
21,56,0.25
21,57,0.25
21,58,0.25
21,59,0.25
21,60,0.25
21,61,0.25
21,62,0.25
21,63,0.25
21,64,0.25
21,65,0.25
21,66,0.25
21,67,0.25
21,68,0.25
21,69,0.25
21,70,0.25
21,71,0.25
21,72,0.25
21,73,0.25
21,74,0.25
21,75,0.25
21,76,0.25
21,77,0.25
21,78,0.25
21,79,0.25
21,80,0.25
21,81,0.25
21,82,0.25
21,83,0.25
21,84,0.25
21,85,0.25
21,86,0.25
21,87,0.25
21,88,0.25
21,89,0.25
21,90,0.25
21,91,0.25
21,92,0.25
21,93,0.25
21,94,0.25
21,95,0.25
21,96,0.25
21,97,0.25
21,98,0.25
21,99,0.25
21,100,0.25
21,101,0.25
21,102,0.25
21,103,0.25
21,104,0.25
21,105,0.25
21,106,0.25
21,107,0.25
21,108,0.25
21,109,0.25
21,110,0.25
21,111,0.25
21,112,0.25
21,113,0.25
21,114,0.25
21,115,0.25
21,116,0.25
21,117,0.25
21,118,0.25
21,119,0.25
21,120,0.25
21,121,0.25
21,122,0.25
21,123,0.25
21,124,0.25
21,125,0.25
21,126,0.25
21,127,0.25
21,128,0.25
21,129,0.25
21,130,0.25
21,131,0.25
21,132,0.25
21,133,0.25
21,134,0.25
21,135,0.25
21,136,0.25
21,137,0.25
21,138,0.25
21,139,0.25
21,140,0.25
21,141,0.25
21,142,0.25
21,143,0.25
21,144,0.25
21,145,0.25
21,146,0.25
21,147,0.25
21,148,0.25
21,149,0.25
22,1,0.75
22,2,0.75
22,3,0.75
22,4,0.25
22,5,0.25
22,6,0.25
22,7,0.25
22,8,0.25
22,9,0.25
22,10,0.25
22,11,0.25
22,12,0.25
22,13,0.25
22,14,0.25
22,15,0.25
22,16,0.25
22,17,0.25
22,18,0.25
22,19,0.25
22,20,0.25
22,21,0.25
22,22,0.75
22,23,0.25
22,24,0.25
22,25,0.25
22,26,0.25
22,27,0.25
22,28,0.25
22,29,0.25
22,30,0.25
22,31,0.25
22,32,0.25
22,33,0.25
22,34,0.25
22,35,0.25
22,36,0.25
22,37,0.25
22,38,0.25
22,39,0.25
22,40,0.25
22,41,0.25
22,42,0.25
22,43,0.25
22,44,0.25
22,45,0.25
22,46,0.25
22,47,0.25
22,48,0.25
22,49,0.25
22,50,0.25
22,51,0.25
22,52,0.25
22,53,0.25
22,54,0.25
22,55,0.25
22,56,0.25
22,57,0.25
22,58,0.25
22,59,0.25
22,60,0.25
22,61,0.25
22,62,0.25
22,63,0.25
22,64,0.25
22,65,0.25
22,66,0.25
22,67,0.25
22,68,0.25
22,69,0.25
22,70,0.25
22,71,0.25
22,72,0.25
22,73,0.25
22,74,0.25
22,75,0.25
22,76,0.25
22,77,0.25
22,78,0.25
22,79,0.25
22,80,0.25
22,81,0.25
22,82,0.25
22,83,0.25
22,84,0.25
22,85,0.25
22,86,0.25
22,87,0.25
22,88,0.25
22,89,0.25
22,90,0.25
22,91,0.25
22,92,0.25
22,93,0.25
22,94,0.25
22,95,0.25
22,96,0.25
22,97,0.25
22,98,0.25
22,99,0.25
22,100,0.25
22,101,0.25
22,102,0.25
22,103,0.25
22,104,0.25
22,105,0.25
22,106,0.25
22,107,0.25
22,108,0.25
22,109,0.25
22,110,0.25
22,111,0.25
22,112,0.25
22,113,0.25
22,114,0.25
22,115,0.25
22,116,0.25
22,117,0.25
22,118,0.25
22,119,0.25
22,120,0.25
22,121,0.25
22,122,0.25
22,123,0.25
22,124,0.25
22,125,0.25
22,126,0.25
22,127,0.25
22,128,0.25
22,129,0.25
22,130,0.25
22,131,0.25
22,132,0.25
22,133,0.25
22,134,0.25
22,135,0.25
22,136,0.25
22,137,0.25
22,138,0.25
22,139,0.25
22,140,0.25
22,141,0.25
22,142,0.25
22,143,0.25
22,144,0.25
22,145,0.25
22,146,0.25
22,147,0.25
22,148,0.25
22,149,0.25
23,1,0.75
23,2,0.75
23,3,0.75
23,4,0.25
23,5,0.25
23,6,0.25
23,7,0.25
23,8,0.25
23,9,0.25
23,10,0.25
23,11,0.25
23,12,0.25
23,13,0.25
23,14,0.25
23,15,0.25
23,16,0.25
23,17,0.25
23,18,0.25
23,19,0.25
23,20,0.25
23,21,0.25
23,22,0.75
23,23,0.75
23,24,0.25
23,25,0.25
23,26,0.25
23,27,0.25
23,28,0.25
23,29,0.25
23,30,0.25
23,31,0.25
23,32,0.25
23,33,0.25
23,34,0.25
23,35,0.25
23,36,0.25
23,37,0.25
23,38,0.25
23,39,0.25
23,40,0.25
23,41,0.25
23,42,0.25
23,43,0.25
23,44,0.25
23,45,0.25
23,46,0.25
23,47,0.25
23,48,0.25
23,49,0.25
23,50,0.25
23,51,0.25
23,52,0.25
23,53,0.25
23,54,0.25
23,55,0.25
23,56,0.25
23,57,0.25
23,58,0.25
23,59,0.25
23,60,0.25
23,61,0.25
23,62,0.25
23,63,0.25
23,64,0.25
23,65,0.25
23,66,0.25
23,67,0.25
23,68,0.25
23,69,0.25
23,70,0.25
23,71,0.25
23,72,0.25
23,73,0.25
23,74,0.25
23,75,0.25
23,76,0.25
23,77,0.25
23,78,0.25
23,79,0.25
23,80,0.25
23,81,0.25
23,82,0.25
23,83,0.25
23,84,0.25
23,85,0.25
23,86,0.25
23,87,0.25
23,88,0.25
23,89,0.25
23,90,0.25
23,91,0.25
23,92,0.25
23,93,0.25
23,94,0.25
23,95,0.25
23,96,0.25
23,97,0.25
23,98,0.25
23,99,0.25
23,100,0.25
23,101,0.25
23,102,0.25
23,103,0.25
23,104,0.25
23,105,0.25
23,106,0.25
23,107,0.25
23,108,0.25
23,109,0.25
23,110,0.25
23,111,0.25
23,112,0.25
23,113,0.25
23,114,0.25
23,115,0.25
23,116,0.25
23,117,0.25
23,118,0.25
23,119,0.25
23,120,0.25
23,121,0.25
23,122,0.25
23,123,0.25
23,124,0.25
23,125,0.25
23,126,0.25
23,127,0.25
23,128,0.25
23,129,0.25
23,130,0.25
23,131,0.25
23,132,0.25
23,133,0.25
23,134,0.25
23,135,0.25
23,136,0.25
23,137,0.25
23,138,0.25
23,139,0.25
23,140,0.25
23,141,0.25
23,142,0.25
23,143,0.25
23,144,0.25
23,145,0.25
23,146,0.25
23,147,0.25
23,148,0.25
23,149,0.25
24,1,0.75
24,2,0.75
24,3,0.75
24,4,0.25
24,5,0.25
24,6,0.25
24,7,0.25
24,8,0.25
24,9,0.25
24,10,0.25
24,11,0.25
24,12,0.25
24,13,0.25
24,14,0.25
24,15,0.25
24,16,0.25
24,17,0.25
24,18,0.25
24,19,0.25
24,20,0.25
24,21,0.25
24,22,0.25
24,23,0.25
24,24,0.75
24,25,0.25
24,26,0.25
24,27,0.25
24,28,0.25
24,29,0.25
24,30,0.25
24,31,0.25
24,32,0.25
24,33,0.25
24,34,0.25
24,35,0.25
24,36,0.25
24,37,0.25
24,38,0.25
24,39,0.25
24,40,0.25
24,41,0.25
24,42,0.25
24,43,0.25
24,44,0.25
24,45,0.25
24,46,0.25
24,47,0.25
24,48,0.25
24,49,0.25
24,50,0.25
24,51,0.25
24,52,0.25
24,53,0.25
24,54,0.25
24,55,0.25
24,56,0.25
24,57,0.25
24,58,0.25
24,59,0.25
24,60,0.25
24,61,0.25
24,62,0.25
24,63,0.25
24,64,0.25
24,65,0.25
24,66,0.25
24,67,0.25
24,68,0.25
24,69,0.25
24,70,0.25
